article_id,source_title,source_url,updated_at,campus,area,floor,window_no,window_name,location_hint,dish_name,review_status,types,available,heat,duplicate_count,review_id
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,黑椒里脊,pending,spicy；protein,lunch；dinner,mild,1,d5be67684a287fad
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,烤肉饭（一荤一素,pending,rice；vegetarian；protein,lunch；dinner,none,1,04a6efce9677b743
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,辣白菜鸡柳,pending,spicy；protein,lunch；dinner,mild,1,f65d56bf9879b43f
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,辣白菜五花肉,pending,spicy；protein,lunch；dinner,mild,1,388d7f95de175740
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,老干妈五花肉,pending,protein,lunch；dinner,none,1,d481ec44cf2ba291
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,两荤一素,pending,vegetarian,lunch；dinner,none,1,b61a64aaa6cb1b1b
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,两素）,pending,vegetarian,lunch；dinner,none,1,ea45ebdac3587f9d
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,土豆烧肉）,pending,vegetarian；protein,lunch；dinner,none,1,7fe4ecfe30aa783a
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,锡纸米饭（火腿鸡蛋,pending,rice；protein,lunch；dinner,none,1,cf116ad97ecdca65
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,香菇里脊,pending,protein,lunch；dinner,none,1,11a5851be5382283
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,一荤两素,pending,vegetarian,lunch；dinner,none,1,d300fda889b54d38
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,玉米培根,pending,rice；protein,lunch；dinner,none,1,9b9e7cc2bf15840d
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,8,蒙古烤肉饭,海棠一层餐厅 · 一层 · 8号窗口 · 蒙古烤肉饭,招牌口水鸡,pending,protein,lunch；dinner,none,1,39b69d8ad12421c7
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,黑椒茶香鸡,pending,spicy；drink；protein,lunch；dinner,mild,1,0c3de2d980d54b20
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,黑椒里脊,pending,spicy；protein,lunch；dinner,mild,1,25314545d434afe3
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,辣白菜鸡柳,pending,spicy；protein,lunch；dinner,mild,1,ec4dc7152c6fe870
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,辣白菜五花肉,pending,spicy；protein,lunch；dinner,mild,1,beffe0b98395488c
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,老干妈五花肉,pending,protein,lunch；dinner,none,1,ebb48618aa2f9090
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,土豆烧肉）,pending,vegetarian；protein,lunch；dinner,none,1,c528110d9cdb68bd
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,锡纸米饭（火腿鸡蛋,pending,rice；protein,lunch；dinner,none,1,45060860307bac20
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,香菇里脊,pending,protein,lunch；dinner,none,1,209e9c6fd32fe9ef
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,玉米培根,pending,rice；protein,lunch；dinner,none,1,2d31ae520e7172ad
haitang-1f,海棠一层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/Tlrlugeac0WUsrrYyr06tw,2024-09-27,south,海棠一层餐厅,一层,9,锡纸米饭,海棠一层餐厅 · 一层 · 9号窗口 · 锡纸米饭,早餐,pending,rice,breakfast,none,1,a52059a72880bfab
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,剁椒鱼肉,pending,spicy；protein,lunch；dinner,mild,1,a05e7f7f53d62455
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,番茄,pending,light,lunch；dinner,none,1,ee84cde5aff49978
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,番茄鸡蛋,pending,light；protein,lunch；dinner,none,1,4f15329e7d643bc7
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,黑椒鸡肉,pending,spicy；protein,lunch；dinner,mild,1,59b8a8b7042f87b0
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,胡萝卜鸡蛋,pending,protein,lunch；dinner,none,1,96693cb652dc6b1e
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,韭菜素三鲜,pending,vegetarian,lunch；dinner,none,1,db87af4e07719b5e
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,咖喱鸡肉,pending,western；protein,lunch；dinner,mild,1,310ae816e07490cc
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,麻辣,pending,spicy,lunch；dinner,hot,1,3b73c837e916a611
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,冒菜（三鲜,pending,rice,lunch；dinner,none,1,56057fe46db0c960
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,牛肉大葱,pending,protein,lunch；dinner,none,1,3b4eaedd8ddcd8d3
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,扇贝水饺,pending,noodle,lunch；dinner,none,1,c3256ff3510a6be4
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,水饺（东北猪肉酸菜,pending,noodle；spicy；protein,lunch；dinner,none,1,2379980393c86adf
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,藤椒）,pending,spicy,lunch；dinner,medium,1,300dde1a31a10c9c
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,香辣鱿鱼,pending,spicy；protein,lunch；dinner,hot,1,dfa59d16fcbc4985
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,羊肉大葱,pending,protein,lunch；dinner,none,1,fb700933bbb370a8
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,猪肉白菜）,pending,protein,lunch；dinner,none,1,9b1c31130f427daf
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,猪肉大葱,pending,protein,lunch；dinner,none,1,e64a48b037aff419
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,猪肉粉条,pending,noodle；protein,lunch；dinner,none,1,17051160ab296513
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,猪肉韭菜,pending,protein,lunch；dinner,none,1,8134c711d39b7dbf
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,猪肉芹菜,pending,protein,lunch；dinner,none,1,aacf78e2ee669a5e
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,猪肉玉米,pending,rice；protein,lunch；dinner,none,1,d8ca7c083ef5637d
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,1-2,麻辣有道冒菜,海棠二层餐厅 · 二层 · 1-2号窗口 · 麻辣有道冒菜,孜然羊肉,pending,protein,lunch；dinner,mild,1,9703569dba23810d
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,剁椒肉米线,pending,rice；noodle；spicy；protein,lunch；dinner,mild,1,eafdf77861d573a8
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,鸡肉过桥米线,pending,rice；noodle；protein,lunch；dinner,none,1,ffd879b7adae41a6
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,麻将牛肚米线,pending,rice；noodle；spicy；protein,lunch；dinner,none,1,7fcb1f2857d9e084
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,培根米线,pending,rice；noodle；protein,lunch；dinner,none,1,5aae2c6157053b95
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,三鲜米线,pending,rice；noodle,lunch；dinner,none,1,75aabc35a4a1e340
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,上下滑动查看更多,pending,rice,lunch；dinner,none,1,cf67e6f350ae3f84
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,素过桥米线,pending,rice；noodle；vegetarian,lunch；dinner,none,1,5ee7240333ac93fa
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,酸菜肉丝米线,pending,rice；noodle；spicy；protein,lunch；dinner,none,1,0a0c7c8460e8132b
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,香辣牛肉米线,pending,rice；noodle；spicy；protein,lunch；dinner,hot,1,32718b0b9ec42ae7
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,10,云南过桥米线,海棠二层餐厅 · 二层 · 10号窗口 · 云南过桥米线,优质过桥米线,pending,rice；noodle,lunch；dinner,none,1,a37e07468fb631a5
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,奥尔良鸡扒拌饭,pending,rice；protein,lunch；dinner,none,1,9bf9f3b2c87340de
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,奥尔良鸡块饭,pending,rice；protein,lunch；dinner,none,1,47b0c49d7d07564e
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,巴西烤肉拌饭,pending,rice；protein,lunch；dinner,none,1,0dda8ce8a9db239a
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,宫保鸡丁饭,pending,rice；protein,lunch；dinner,none,1,50370d1b797e6fa6
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,黑椒鸡扒拌饭,pending,rice；spicy；protein,lunch；dinner,mild,1,e3a5cc47373c2da1
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,黑椒鸡块饭,pending,rice；spicy；protein,lunch；dinner,mild,1,f7a3eb8ef93e2b6b
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,黄金鸡饭,pending,rice；protein,lunch；dinner,none,1,5b1b0bd3402c0f03
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,咖喱鸡饭,pending,rice；western；protein,lunch；dinner,mild,1,f37a6b26c6ee5461
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,可乐鸡拌饭,pending,rice；protein,lunch；dinner,none,1,d582db85ca4f8c8c
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,辣子鸡拌饭,pending,rice；spicy；protein,lunch；dinner,hot,1,9805f01290da2813
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,辣子鸡饭,pending,rice；spicy；protein,lunch；dinner,hot,1,71e7d61ee3ac081f
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,罗宋牛肉饭,pending,rice；protein,lunch；dinner,none,1,6e0635e58e2f6a43
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,麦香鸡饭,pending,rice；protein,lunch；dinner,none,1,94caa8d329d39781
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,梅菜肉丁饭,pending,rice；protein,lunch；dinner,none,1,bebdf81795011548
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,蜜汁肉片饭,pending,rice；drink；protein,lunch；dinner,none,1,b06c343e3e082a47
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,肉末茄子饭,pending,rice；vegetarian；protein,lunch；dinner,none,1,ccfb10390f27705f
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,手撕鸡饭,pending,rice；protein,lunch；dinner,none,1,ada2972280869d78
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,酸汤肥牛饭,pending,rice；light；protein,lunch；dinner,none,1,b9eb798c6714ceea
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,糖醋里脊饭,pending,rice；protein,lunch；dinner,none,1,1ec308902e021e86
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,五香脆骨拌饭,pending,rice,lunch；dinner,none,1,1e089fe765516bf2
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,香骨鸡饭,pending,rice；protein,lunch；dinner,none,1,fb0cd941aad7b8a1
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,香辣脆皮鸡拌饭,pending,rice；spicy；protein,lunch；dinner,hot,1,a33d10a86857b460
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,新派卤肉饭,pending,rice；protein,lunch；dinner,none,1,2a90c5ede2569dac
haitang-2f,海棠二层餐厅窗口分布及菜单,https://mp.weixin.qq.com/s/WTrA8gzGEq_Yigo1-aSMLg,2024-09-27,south,海棠二层餐厅,二层,11,犀米家,海棠二层餐厅 · 二层 · 11号窗口 · 犀米家,鱼香肉丝饭,pending,rice；protein,lunch；dinner,none,1,2bb57aefcbae4ce3
